2021-11-27 23:36:38,357 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:38,360 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:38,361 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:38,361 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:39,476 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:39,478 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:39,479 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:39,479 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:44,606 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:44,608 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:44,609 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:44,609 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:48,419 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:48,421 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:48,421 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:48,422 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:49,810 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:49,812 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:49,812 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:49,812 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:52,316 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:52,319 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:52,320 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:52,320 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:53,428 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:53,430 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:53,432 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:53,432 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:11,261 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:11,262 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:11,263 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:11,263 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:13,160 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:13,162 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:13,163 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:13,163 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:14,711 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:14,713 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:14,714 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:14,714 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:17,771 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:17,772 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:17,773 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:17,773 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:19,613 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:19,614 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:19,615 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:19,615 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:20,723 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:20,725 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:20,725 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:20,726 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:38,611 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:38,612 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:38,614 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:38,614 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:39,873 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:39,875 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:39,876 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:39,876 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:38:08,853 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:38:08,856 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:38:08,858 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:38:08,858 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:38:11,451 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:38:11,452 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
